Date,Address,Postcode,Price,Type,Ownership,NewBuild
2006-03-09,"34 Heath Avenue, Ramsbottom",BL0 9UN,179000,Terraced,"Leasehold",No
2006-03-09,"21 Longsight Road, Ramsbottom",BL0 9SL,275000,Semi-detached,"Freehold",No
2006-03-07,"30 Silvermere Close, Ramsbottom",BL0 9WH,152000,Semi-detached,"Leasehold",No
2006-03-06,"2 Mary Street, Ramsbottom",BL0 9PB,110000,Semi-detached,"Leasehold",No
2006-03-03,"199 Whittingham Drive, Ramsbottom",BL0 9NY,225000,Detached,"Leasehold",No
2006-03-03,"48 Ripon Hall Avenue, Ramsbottom",BL0 9RE,225000,Detached,"Leasehold",No
2006-03-03,"306 Whalley Road, Ramsbottom",BL0 0EP,149000,Terraced,"Freehold",No
2006-03-03,"108 Market Street, Edenfield",BL0 0JL,149950,Terraced,"Freehold",No
2006-03-03,"37 Stubbins Lane, Ramsbottom",BL0 0PU,119950,Terraced,"Leasehold",No
2006-03-03,"21 Tagg Wood View, Ramsbottom",BL0 9XP,241000,Detached,"Freehold",Yes
2006-03-03,"29 Palmerston Close, Ramsbottom",BL0 9YN,189000,Detached,"Leasehold",No
2006-03-03,"100 Dundee Lane, Ramsbottom",BL0 9HG,180000,Detached,"Freehold",Yes
2006-03-03,"11 Lawrie Avenue, Ramsbottom",BL0 9NW,80000,Semi-detached,"Freehold",No
2006-03-02,"13A Market Street, Edenfield",BL0 0JQ,10000,Terraced,"Freehold",No
2006-03-02,"11 East View, Ramsbottom",BL0 0NW,175000,Terraced,"Freehold",No
2006-02-24,"9 Springwater Avenue, Ramsbottom",BL0 9RH,245000,Detached,"Leasehold",No
2006-02-24,"45 Bolton Road North, Edenfield",BL0 0HB,90000,Terraced,"Leasehold",No
2006-02-24,"5 Maybury Close, Ramsbottom",BL0 9WG,157000,Terraced,"Leasehold",No
2006-02-22,"189 Bolton Street, Ramsbottom",BL0 9JD,237000,Detached,"Freehold",No
2006-02-17,"25 Callender Street, Ramsbottom",BL0 9DX,152000,Terraced,"Leasehold",No
2006-02-17,"40 Rostron Road, Ramsbottom",BL0 9EE,112950,Terraced,"Leasehold",No
2006-02-17,"79 Bury New Road, Ramsbottom",BL0 0BZ,200000,Semi-detached,"Leasehold",No
2006-02-17,"36 Southfield Road, Ramsbottom",BL0 9ST,207500,Semi-detached,"Freehold",No
2006-02-16,"52 Kendal Road West, Ramsbottom",BL0 9SY,245000,Semi-detached,"Leasehold",No
2006-02-16,"15 Coulthurst Street, Ramsbottom",BL0 9ET,139950,Terraced,"Freehold",No
2006-02-15,"45 Victoria Street, Ramsbottom",BL0 9ED,107000,Terraced,"Leasehold",No
2006-02-15,"8 Rostron Road, Ramsbottom",BL0 9EE,119000,Terraced,"Freehold",No
2006-02-15,"7 The Paddock, Ramsbottom",BL0 9HP,277500,Detached,"Leasehold",No
2006-02-15,"41 Bury Old Road, Ramsbottom",BL0 0RY,141500,Terraced,"Freehold",No
2006-02-15,"3 Harcles Drive, Ramsbottom",BL0 9UE,174950,Semi-detached,"Leasehold",No
2006-02-15,"79 Bury Road, Edenfield",BL0 0EN,140000,Terraced,"Freehold",No
2006-02-14,"6 Highfield Road, Edenfield",BL0 0LB,140000,Semi-detached,"Freehold",No
2006-02-10,"5 Alfred Street, Ramsbottom",BL0 9NZ,84000,Terraced,"Leasehold",No
2006-02-10,"2 Mary Street, Ramsbottom",BL0 9PB,110000,Semi-detached,"Freehold",No
2006-02-10,"91 Poplar Grove, Ramsbottom",BL0 0BE,105000,Semi-detached,"Freehold",No
2006-02-08,"7 Harrison Street, Ramsbottom",BL0 0AH,95000,Terraced,"Leasehold",No
2006-02-08,"3 Pot Green, Ramsbottom",BL0 9RG,168500,Semi-detached,"Freehold",No
2006-02-06,"45 Woodlands Road, Ramsbottom",BL0 0LP,110000,Semi-detached,"Freehold",No
2006-02-06,"23 Merlewood, Ramsbottom",BL0 0HE,90000,Terraced,"Freehold",No
2006-02-02,"3 Boundary Edge, Edenfield",BL0 0GX,479950,Detached,"Freehold",No
2006-02-02,"1 Summerdale Drive, Ramsbottom",BL0 9XF,249950,Detached,"Freehold",No
2006-01-30,"14 Brooks Bottom Close, Ramsbottom",BL0 9YP,243000,Detached,"Freehold",No
2006-01-30,"196 Bolton Road West, Ramsbottom",BL0 9PE,112500,Terraced,"Leasehold",No
2006-01-27,"17 Longsight Road, Ramsbottom",BL0 9SL,185000,Terraced,"Freehold",No
2006-01-27,"9 Maybury Close, Ramsbottom",BL0 9WG,149950,Terraced,"Leasehold",No
2006-01-27,"11 Rivington Hall Close, Ramsbottom",BL0 9YL,218000,Detached,"Freehold",No
2006-01-27,"69 Garnett Street, Ramsbottom",BL0 9JN,115000,Terraced,"Leasehold",No
2006-01-27,"1 Eden Avenue, Edenfield",BL0 0LG,199500,Semi-detached,"Leasehold",No
2006-01-27,"43 Stubbins Street, Ramsbottom",BL0 0NL,150000,Terraced,"Freehold",No
2006-01-26,"2 Thornhill Road, Ramsbottom",BL0 9XQ,158000,Semi-detached,"Leasehold",No
2006-01-25,"91 Fernview Drive, Ramsbottom",BL0 9XG,180000,Semi-detached,"Leasehold",No
2006-01-25,"79 George Road, Ramsbottom",BL0 9NN,99860,Semi-detached,"Freehold",No
2006-01-23,"20A Pot Green, Ramsbottom",BL0 9RG,200000,Semi-detached,"Freehold",No
2006-01-20,"4 Croftlands, Ramsbottom",BL0 9SD,156000,Detached,"Leasehold",No
2006-01-20,"26 Garnett Street, Ramsbottom",BL0 9JW,96000,Terraced,"Leasehold",No
2006-01-20,"3 Lilburn Close, Ramsbottom",BL0 9LY,220000,Detached,"Freehold",No
2006-01-20,"8 Eliza Street, Ramsbottom",BL0 0AT,93500,Terraced,"Freehold",No
2006-01-19,"Flat 8, 20 Callender Street, Ramsbottom",BL0 9DX,93750,Flat,"Leasehold",No
2006-01-16,"96 Peel Brow, Ramsbottom",BL0 0AU,126950,Terraced,"Leasehold",No
2006-01-16,"6 Bowker Street, Ramsbottom",BL0 0QQ,145000,Terraced,"Leasehold",No
2006-01-13,"161 Whalley Road, Ramsbottom",BL0 0DG,139124,Detached,"Freehold",No
2006-01-12,"1 St Pauls Street, Ramsbottom",BL0 9BW,87875,Terraced,"Leasehold",No
2006-01-12,"108 Albert Street, Ramsbottom",BL0 9EA,138500,Terraced,"Leasehold",No
2006-01-11,"15 Tagg Wood View, Ramsbottom",BL0 9XP,179950,Detached,"Freehold",Yes
2006-01-10,"51 Blackburn Road, Edenfield",BL0 0JD,120000,Terraced,"Leasehold",No
2006-01-09,"18 Haworth Avenue, Ramsbottom",BL0 9UX,120000,Semi-detached,"Leasehold",No
2006-01-06,"10 Palmerston Close, Ramsbottom",BL0 9YN,179950,Detached,"Leasehold",No
2006-01-06,"36 Marlborough Close, Ramsbottom",BL0 9YU,178000,Semi-detached,"Leasehold",No
2006-01-06,"14 Garnett Street, Ramsbottom",BL0 9JW,98000,Terraced,"Leasehold",No
2006-01-05,"34 Burnley Road, Edenfield",BL0 0HN,149950,Terraced,"Freehold",No
2006-01-05,"33 Lodge View, Ramsbottom",BL0 0SY,305263,Terraced,"Leasehold",Yes
2006-01-04,"Tag Lodge, Rawsons Rake, Ramsbottom",BL0 9HH,305000,Detached,"Freehold",No
2005-12-22,"74 Whalley Road, Ramsbottom",BL0 0DE,133000,Terraced,"Leasehold",No
2005-12-22,"7 Garden City, Ramsbottom",BL0 9TN,185000,Semi-detached,"Leasehold",No
2005-12-22,"11 Tagg Wood View, Ramsbottom",BL0 9XP,178950,Detached,"Freehold",Yes
2005-12-22,"7 Tagg Wood View, Ramsbottom",BL0 9XP,229000,Detached,"Freehold",Yes
2005-12-21,"27 Lodge View, Ramsbottom",BL0 0SY,313000,Terraced,"Leasehold",Yes
2005-12-20,"34 Butler Street, Ramsbottom",BL0 9PG,119995,Terraced,"Freehold",No
2005-12-20,"54 Carrwood Hey, Ramsbottom",BL0 9PN,147040,Semi-detached,"Leasehold",No
2005-12-20,"2 Southfield Road, Ramsbottom",BL0 9ST,195000,Terraced,"Freehold",No
2005-12-20,"Flat 4, The Old Engine House, Square Street, Ramsbottom",BL0 9BE,119500,Flat,"Leasehold",No
2005-12-19,"17 Tagg Wood View, Ramsbottom",BL0 9XP,184000,Detached,"Freehold",Yes
2005-12-16,"9 Tagg Wood View, Ramsbottom",BL0 9XP,178950,Semi-detached,"Freehold",Yes
2005-12-16,"3 Tagg Wood View, Ramsbottom",BL0 9XP,229000,Detached,"Freehold",Yes
2005-12-16,"19 Tagg Wood View, Ramsbottom",BL0 9XP,241000,Detached,"Freehold",Yes
2005-12-16,"5 Tagg Wood View, Ramsbottom",BL0 9XP,241000,Detached,"Freehold",Yes
2005-12-16,"23 Strathmore Close, Ramsbottom",BL0 9YW,209500,Detached,"Leasehold",No
2005-12-16,"105 Chatterton Road, Ramsbottom",BL0 0PQ,135000,Terraced,"Leasehold",No
2005-12-16,"434 Bolton Road West, Ramsbottom",BL0 9RY,180000,Terraced,"Leasehold",No
2005-12-16,"9 Southfield Road, Ramsbottom",BL0 9ST,152500,Semi-detached,"Leasehold",No
2005-12-16,"76 Fir Street, Ramsbottom",BL0 0BG,87500,Terraced,"Freehold",No
2005-12-16,"17 Bury New Road, Ramsbottom",BL0 0BT,87500,Terraced,"Leasehold",No
2005-12-16,"3 Green Street, Ramsbottom",BL0 0JP,124700,Terraced,"Leasehold",No
2005-12-15,"190 Peel Brow, Ramsbottom",BL0 0AX,110000,Terraced,"Leasehold",No
2005-12-15,"87 Fernview Drive, Ramsbottom",BL0 9XG,179950,Semi-detached,"Leasehold",No
2005-12-14,"21 Haworth Avenue, Ramsbottom",BL0 9UX,130000,Semi-detached,"Leasehold",No
2005-12-14,"9 Vale Mill Court, Edenfield",BL0 0GY,159950,Terraced,"Freehold",Yes
2005-12-14,"68 Burnley Road, Edenfield",BL0 0HW,135000,Terraced,"Leasehold",No
2005-12-14,"172 Market Street, Edenfield",BL0 0JF,100000,Terraced,"Leasehold",No
2005-12-14,"2 Garnett Street, Ramsbottom",BL0 9JW,108000,Terraced,"Leasehold",No
2005-12-14,"29 Cemetery Road, Ramsbottom",BL0 9PU,127000,Terraced,"Leasehold",No
2005-12-13,"125 Summerseat Lane, Ramsbottom",BL0 9UB,197000,Detached,"Leasehold",No
2005-12-09,"121 Summerseat Lane, Ramsbottom",BL0 9UB,228000,Detached,"Leasehold",No
2005-12-09,"12 Beauly Close, Ramsbottom",BL0 9WB,250000,Detached,"Leasehold",No
2005-12-09,"9 Annie Street, Ramsbottom",BL0 9PP,125000,Semi-detached,"Leasehold",No
2005-12-09,"477 Bolton Road West, Ramsbottom",BL0 9RN,177500,Semi-detached,"Leasehold",No
2005-12-09,"90 Callender Street, Ramsbottom",BL0 9DU,400000,Terraced,"Freehold",No
2005-12-09,"7 Barwood Lea Mill, Grants Lane, Ramsbottom",BL0 9NB,76000,Flat,"Leasehold",No
2005-12-09,"103 Chatterton Road, Ramsbottom",BL0 0PQ,142950,Terraced,"Leasehold",No
2005-12-09,"4 Bowker Street, Ramsbottom",BL0 0QQ,108000,Terraced,"Freehold",No
2005-12-09,"17 Lodge View, Ramsbottom",BL0 0SY,293000,Terraced,"Leasehold",Yes
2005-12-09,"18 Grant Mews, Ramsbottom",BL0 9AH,159950,Terraced,"Leasehold",No
2005-12-06,"7 St Pauls Street, Ramsbottom",BL0 9BW,109000,Terraced,"Leasehold",No
2005-12-02,"8 Old Ground Street, Ramsbottom",BL0 9BH,95000,Terraced,"Leasehold",No
2005-12-02,"10 Roseberry Close, Ramsbottom",BL0 9FQ,170000,Detached,"Leasehold",No
2005-12-02,"77 Peel Brow, Ramsbottom",BL0 0AZ,113500,Terraced,"Leasehold",No
2005-12-02,"2 Coniston Close, Ramsbottom",BL0 9YE,139950,Semi-detached,"Leasehold",No
2005-12-02,"35 Oaklands Road, Edenfield",BL0 0LR,117500,Semi-detached,"Freehold",No
2005-11-30,"4 Robert Street, Ramsbottom",BL0 0NQ,147500,Terraced,"Leasehold",No
2005-11-30,"6 School Street, Ramsbottom",BL0 9HJ,270000,Detached,"Freehold",No
2005-11-29,"64 George Road, Ramsbottom",BL0 9NN,79995,Semi-detached,"Freehold",No
2005-11-29,"8 Earl Road, Ramsbottom",BL0 9EF,129000,Terraced,"Leasehold",No
2005-11-25,"22 Albert Street, Ramsbottom",BL0 9EL,120000,Terraced,"Leasehold",No
2005-11-25,"217 Nuttall Lane, Ramsbottom",BL0 9LD,150000,Terraced,"Freehold",No
2005-11-25,"37 Kendal Road West, Ramsbottom",BL0 9SY,160000,Semi-detached,"Freehold",No
2005-11-24,"90 Bury Road, Edenfield",BL0 0ET,152000,Semi-detached,"Leasehold",No
2005-11-24,"10 George Road, Ramsbottom",BL0 9NQ,105000,Semi-detached,"Freehold",No
2005-11-24,"163 Kay Brow, Ramsbottom",BL0 9AY,125000,Flat,"Leasehold",No
2005-11-23,"2 Ripon Hall Avenue, Ramsbottom",BL0 9RE,174950,Detached,"Leasehold",No
2005-11-22,"5 Spring Bank, Edenfield",BL0 0GF,210000,Terraced,"Leasehold",Yes
2005-11-18,"16 Ashwood Avenue, Ramsbottom",BL0 0BQ,92500,Terraced,"Freehold",No
2005-11-18,"2 Rose Hill, Ramsbottom",BL0 9JB,155000,Terraced,"Freehold",No
2005-11-18,"19 Whittingham Drive, Ramsbottom",BL0 9LZ,242500,Detached,"Freehold",No
2005-11-17,"15 Newcombe Road, Ramsbottom",BL0 9UU,140000,Semi-detached,"Leasehold",No
2005-11-15,"21 Holden Avenue, Ramsbottom",BL0 9NR,30800,Flat,"Leasehold",No
2005-11-11,"6 Eliza Street, Ramsbottom",BL0 0AT,119000,Terraced,"Freehold",No
2005-11-10,"11 Heatherside Road, Ramsbottom",BL0 9BX,232500,Detached,"Leasehold",No
2005-11-09,"9 Fir Street, Ramsbottom",BL0 0BJ,103000,Terraced,"Leasehold",No
2005-11-09,"3 Linley Grove, Ramsbottom",BL0 9TS,181000,Semi-detached,"Leasehold",No
2005-11-08,"107 Burnley Road, Ramsbottom",BL0 0HX,105000,Terraced,"Freehold",No
2005-11-04,"79 Stubbins Lane, Ramsbottom",BL0 0PR,120000,Terraced,"Leasehold",No
2005-10-31,"9 Stretton Road, Ramsbottom",BL0 9SX,183000,Semi-detached,"Leasehold",No
2005-10-31,"2 Holcombe Lee, Ramsbottom",BL0 9QR,226000,Detached,"Leasehold",No
2005-10-28,"104 Ripon Hall Avenue, Ramsbottom",BL0 9RE,210000,Detached,"Freehold",No
2005-10-28,"162 Peel Brow, Ramsbottom",BL0 0AX,104500,Terraced,"Leasehold",No
2005-10-28,"107 Victoria Street, Ramsbottom",BL0 9EB,97000,Terraced,"Leasehold",No
2005-10-28,"1 Higher Summerseat, Ramsbottom",BL0 9UG,176500,Terraced,"Freehold",No
2005-10-27,"22 Strathmore Close, Ramsbottom",BL0 9YW,197500,Detached,"Leasehold",No
2005-10-24,"166 Peel Brow, Ramsbottom",BL0 0AX,85000,Terraced,"Leasehold",No
2005-10-21,"83 Peel Brow, Ramsbottom",BL0 0AZ,104000,Terraced,"Leasehold",No
2005-10-21,"15 Cemetery Road, Ramsbottom",BL0 9PU,108000,Terraced,"Leasehold",No
2005-10-21,"87 Callender Street, Ramsbottom",BL0 9DU,126000,Terraced,"Leasehold",No
2005-10-14,"12 Meadow Heights, Fir Street, Ramsbottom",BL0 0BN,112000,Flat,"Leasehold",No
2005-10-14,"16 Exchange Street, Edenfield",BL0 0LA,115500,Terraced,"Leasehold",No
2005-10-14,"41 Robert Street, Stubbins",BL0 0NQ,210000,Terraced,"Freehold",No
2005-10-14,"4 Meadway, Ramsbottom",BL0 0PN,112500,Terraced,"Leasehold",No
2005-10-14,"13 Haworth Avenue, Ramsbottom",BL0 9UX,148500,Semi-detached,"Leasehold",No
2005-10-14,"6 Mary Street, Ramsbottom",BL0 9PB,86500,Semi-detached,"Leasehold",No
2005-10-14,"447 Bolton Road West, Ramsbottom",BL0 9RN,316000,Detached,"Freehold",No
2005-10-12,"60 Fern Street, Ramsbottom",BL0 0BA,89000,Terraced,"Freehold",No
2005-10-11,"18 Whalley Road, Ramsbottom",BL0 0DE,120000,Terraced,"Leasehold",No
2005-10-10,"14 Regent Street, Ramsbottom",BL0 9PF,110000,Terraced,"Freehold",No
2005-10-07,"9 Harrison Street, Ramsbottom",BL0 0AH,92000,Terraced,"Leasehold",No
2005-10-07,"7 Richard Street, Ramsbottom",BL0 0DZ,99000,Terraced,"Leasehold",No
2005-10-07,"3 Mayfield Close, Ramsbottom",BL0 9TL,345000,Detached,"Freehold",No
2005-10-07,"98 Summerseat Lane, Ramsbottom",BL0 9TP,325000,Detached,"Freehold",No
2005-10-06,"8 St Johns Court, Ramsbottom",BL0 9BB,170000,Flat,"Leasehold",No
2005-10-06,"61 Poplar Grove, Ramsbottom",BL0 0BE,127000,Terraced,"Freehold",No
2005-10-06,"44 Cheshire Court, Ramsbottom",BL0 0BL,174000,Flat,"Leasehold",No
2005-10-05,"15 Park Road, Ramsbottom",BL0 9RZ,143000,Terraced,"Leasehold",No
2005-09-30,"18 Butler Street, Ramsbottom",BL0 9PG,80000,Terraced,"Freehold",No
2005-09-30,"157 Whalley Road, Ramsbottom",BL0 0DG,156500,Terraced,"Freehold",No
2005-09-30,"250 Whalley Road, Ramsbottom",BL0 0EF,199999,Detached,"Freehold",No
2005-09-30,"26 Crow Lane, Ramsbottom",BL0 9BR,149950,Terraced,"Leasehold",No
2005-09-30,"69 Callender Street, Ramsbottom",BL0 9DX,230000,Terraced,"Leasehold",No
2005-09-30,"51 Lansdowne Close, Ramsbottom",BL0 9WE,245000,Terraced,"Leasehold",No
2005-09-30,"21 Moray Close, Ramsbottom",BL0 9YS,165500,Semi-detached,"Leasehold",No
2005-09-30,"29 Lodge View, Ramsbottom",BL0 0SY,307000,Terraced,"Leasehold",Yes
2005-09-30,"4 Standedge Close, Ramsbottom",BL0 9AP,220000,Detached,"Freehold",No
2005-09-30,"7 Winifred Street, Ramsbottom",BL0 9JR,115000,Terraced,"Leasehold",No
2005-09-29,"508 Bolton Road West, Ramsbottom",BL0 9RU,340000,Semi-detached,"Freehold",No
2005-09-29,"102 Peel Brow, Ramsbottom",BL0 0AU,85000,Terraced,"Leasehold",No
2005-09-27,"41 Eliza Street, Ramsbottom",BL0 0AT,137500,Terraced,"Leasehold",No
2005-09-27,"21 Eliza Street, Ramsbottom",BL0 0AT,250000,Detached,"Leasehold",No
2005-09-23,"36 Whalley Road, Ramsbottom",BL0 0DE,136418,Semi-detached,"Leasehold",No
2005-09-23,"24 Cemetery Road, Ramsbottom",BL0 9PU,129950,Terraced,"Leasehold",No
2005-09-23,"8 Birch Grove, Ramsbottom",BL0 9RP,165000,Terraced,"Leasehold",No
2005-09-23,"6 Water Lane, Ramsbottom",BL0 0LU,240000,Detached,"Freehold",No
2005-09-23,"32 New Century Apartments, 55 Stubbins Lane, Ramsbottom",BL0 0PP,119950,Flat,"Leasehold",No
2005-09-23,"23 Hawthorn Avenue, Ramsbottom",BL0 9UZ,139955,Semi-detached,"Leasehold",No
2005-09-16,"24 Eden Court, Edenfield",BL0 0HF,185000,Detached,"Freehold",No
2005-09-16,"36 Market Street, Edenfield",BL0 0JN,136000,Terraced,"Freehold",No
2005-09-16,"10 Holden Avenue, Ramsbottom",BL0 9NR,89950,Terraced,"Freehold",No
2005-09-16,"77 Bolton Road West, Ramsbottom",BL0 9NU,119950,Terraced,"Freehold",No
2005-09-15,"16 Barwood Lea Mill, Grants Lane, Ramsbottom",BL0 9NB,96000,Flat,"Leasehold",No
2005-09-12,"8 Barwood Lea Mill, Grants Lane, Ramsbottom",BL0 9NB,72000,Flat,"Leasehold",No
2005-09-09,"2 New Century Apartments, 55 Stubbins Lane, Ramsbottom",BL0 0PP,127000,Flat,"Leasehold",No
2005-09-09,"22 Bowker Street, Ramsbottom",BL0 0QQ,118000,Terraced,"Leasehold",No
2005-09-08,"8 Roseberry Close, Ramsbottom",BL0 9FQ,148475,Semi-detached,"Leasehold",No
2005-09-08,"22 Butler Street, Ramsbottom",BL0 9PG,119040,Terraced,"Freehold",No
2005-09-07,"246 Bolton Road West, Ramsbottom",BL0 9PX,149950,Semi-detached,"Leasehold",No
2005-09-05,"33 Springwood Street, Ramsbottom",BL0 9DT,142500,Terraced,"Freehold",No
2005-09-02,"95 Callender Street, Ramsbottom",BL0 9DU,102500,Terraced,"Freehold",No
2005-09-02,"16 Brooklands Road, Ramsbottom",BL0 9SW,220000,Detached,"Leasehold",No
2005-09-02,"25 Lancaster Avenue, Ramsbottom",BL0 9QA,124500,Terraced,"Freehold",No
2005-09-02,"416 Bolton Road West, Ramsbottom",BL0 9RY,144250,Terraced,"Leasehold",No
2005-09-01,"1 Bolton Road North, Edenfield",BL0 0HB,174000,Terraced,"Leasehold",No
2005-08-31,"19 Earl Road, Ramsbottom",BL0 9EF,130000,Semi-detached,"Leasehold",No
2005-08-31,"9 Falstone Avenue, Ramsbottom",BL0 9LX,157000,Semi-detached,"Freehold",No
2005-08-31,"11 Barwood Lea Mill, Grants Lane, Ramsbottom",BL0 9NB,61000,Flat,"Leasehold",No
2005-08-26,"48 Dundee Lane, Ramsbottom",BL0 9HL,119950,Terraced,"Leasehold",No
2005-08-26,"24 North Street, Ramsbottom",BL0 0PB,220500,Terraced,"Freehold",No
2005-08-26,"71 Ramsbottom Lane, Ramsbottom",BL0 9BU,122000,Terraced,"Leasehold",No
2005-08-26,"23 Palmerston Close, Ramsbottom",BL0 9YN,192500,Detached,"Leasehold",No
2005-08-25,"264 Bolton Road North, Edenfield",BL0 0NG,107500,Terraced,"Freehold",No
2005-08-22,"89 Bolton Street, Ramsbottom",BL0 9HY,180000,Terraced,"Leasehold",No
2005-08-19,"6 Gincroft Lane, Edenfield",BL0 0JW,110000,Terraced,"Leasehold",No
2005-08-19,"7 Boundary Edge, Edenfield",BL0 0GX,435000,Detached,"Freehold",Yes
2005-08-19,"113 Victoria Street, Ramsbottom",BL0 9EB,110000,Terraced,"Leasehold",No
2005-08-19,"23 Earl Road, Ramsbottom",BL0 9EF,143500,Semi-detached,"Leasehold",No
2005-08-18,"1 Meadow Heights, Fir Street, Ramsbottom",BL0 0BN,54975,Flat,"Leasehold",No
2005-08-17,"38 Fir Street, Ramsbottom",BL0 0BG,95000,Terraced,"Freehold",No
2005-08-17,"195 Whalley Road, Ramsbottom",BL0 0DG,180000,Terraced,"Freehold",No
2005-08-17,"15 Croftacres, Ramsbottom",BL0 0LX,194153,Detached,"Leasehold",No
2005-08-17,"2 Mary Street, Ramsbottom",BL0 9PB,45000,Semi-detached,"Leasehold",No
2005-08-17,"101 Dundee Lane, Ramsbottom",BL0 9HG,90000,Terraced,"Leasehold",No
2005-08-16,"3 Ringwood Avenue, Ramsbottom",BL0 9PW,170000,Semi-detached,"Freehold",No
2005-08-12,"14 Silvermere Close, Ramsbottom",BL0 9WH,164250,Semi-detached,"Leasehold",No
2005-08-11,"46 Springwater Avenue, Ramsbottom",BL0 9TX,228000,Detached,"Leasehold",No
2005-08-10,"145 Rochdale Road, Ramsbottom",BL0 0RG,90000,Terraced,"Freehold",No
2005-08-09,"86 Nuttall Lane, Ramsbottom",BL0 9JZ,83000,Terraced,"Leasehold",No
2005-08-05,"25 Square Street, Ramsbottom",BL0 9BE,94950,Terraced,"Leasehold",No
2005-08-04,"25 Lodge View, Ramsbottom",BL0 0SY,307000,Terraced,"Leasehold",Yes
2005-08-03,"17 Pinfold Mews, Ramsbottom",BL0 0HZ,60000,Terraced,"Freehold",No
2005-08-02,"81 Kay Brow, Ramsbottom",BL0 9AY,114000,Flat,"Leasehold",No
2005-08-01,"3 Holcombe Lee, Ramsbottom",BL0 9QR,170000,Semi-detached,"Leasehold",No
2005-07-29,"18 Castle Grove, Ramsbottom",BL0 9TF,156000,Semi-detached,"Leasehold",No
2005-07-29,"48 Springwater Avenue, Ramsbottom",BL0 9TX,219950,Detached,"Leasehold",No
2005-07-29,"253 Bolton Road North, Edenfield",BL0 0SA,105000,Terraced,"Leasehold",No
2005-07-29,"79 George Road, Ramsbottom",BL0 9NN,100000,Semi-detached,"Freehold",No
2005-07-29,"37 George Road, Ramsbottom",BL0 9NQ,85000,Terraced,"Freehold",No
2005-07-28,"6 New Century Apartments, 55 Stubbins Lane, Ramsbottom",BL0 0PP,116000,Flat,"Leasehold",No
2005-07-27,"49 Bolton Road West, Ramsbottom",BL0 9NU,193950,Terraced,"Freehold",No
2005-07-22,"40 Market Place, Ramsbottom",BL0 9HT,110000,Flat,"Leasehold",No
2005-07-22,"66 Bolton Street, Ramsbottom",BL0 9HX,128000,Terraced,"Leasehold",No
2005-07-22,"65 Garnett Street, Ramsbottom",BL0 9JN,109950,Terraced,"Leasehold",No
2005-07-22,"9 Regent Street, Ramsbottom",BL0 9PF,118950,Terraced,"Leasehold",No
2005-07-22,"16 Ringwood Avenue, Ramsbottom",BL0 9PW,215000,Detached,"Leasehold",No
2005-07-22,"58 Peel Brow, Ramsbottom",BL0 0AG,169000,Terraced,"Leasehold",No
2005-07-22,"45 Bury Old Road, Ramsbottom",BL0 0RY,119000,Terraced,"Freehold",No
2005-07-20,"111 Victoria Street, Ramsbottom",BL0 9EB,118000,Terraced,"Leasehold",No
2005-07-20,"3 Bramworth Avenue, Ramsbottom",BL0 9EJ,166000,Semi-detached,"Leasehold",No
2005-07-18,"24 Dale Street, Ramsbottom",BL0 0NF,98000,Terraced,"Leasehold",No
2005-07-18,"15 Barwood Lea Mill, Grants Lane, Ramsbottom",BL0 9NB,94500,Flat,"Leasehold",No
2005-07-18,"6 Whalley Road, Ramsbottom",BL0 0DE,115000,Terraced,"Leasehold",No
2005-07-18,"1 Hollins Lane, Ramsbottom",BL0 0EQ,440000,Detached,"Freehold",No
2005-07-15,"19 Meadow Heights, Fir Street, Ramsbottom",BL0 0BN,54975,Flat,"Leasehold",No
2005-07-15,"4 Vale Mill Court, Edenfield",BL0 0GY,159950,Terraced,"Freehold",No
2005-07-15,"24 Market Place, Ramsbottom",BL0 9HT,84000,Flat,"Leasehold",No
2005-07-15,"18 Spring Street, Ramsbottom",BL0 9JQ,113000,Terraced,"Leasehold",No
2005-07-14,"3 North View, Ramsbottom",BL0 0NX,108500,Terraced,"Leasehold",No
2005-07-13,"34 Spring Street, Ramsbottom",BL0 9JQ,135826,Terraced,"Leasehold",No
2005-07-13,"80 Bury Road, Edenfield",BL0 0ET,95000,Terraced,"Leasehold",No
2005-07-11,"16 Heycrofts View, Edenfield",BL0 0HG,315000,Detached,"Leasehold",No
2005-07-11,"17 Highfield Road, Edenfield",BL0 0LB,160000,Semi-detached,"Leasehold",No
2005-07-08,"189 Whittingham Drive, Ramsbottom",BL0 9NY,204000,Detached,"Leasehold",No
2005-07-05,"19 Pinfold Mews, Ramsbottom",BL0 0HZ,175000,Terraced,"Freehold",Yes
2005-07-01,"6 Robert Street, Ramsbottom",BL0 0NQ,215000,Semi-detached,"Leasehold",No
2005-07-01,"24 Lodge Mill Lane, Ramsbottom",BL0 0RW,100000,Terraced,"Freehold",No
2005-07-01,"7 Victoria Street, Ramsbottom",BL0 9ED,107000,Terraced,"Leasehold",No
2005-06-30,"15 Lodge View, Ramsbottom",BL0 0SY,290000,Terraced,"Leasehold",Yes
2005-06-30,"37 Dundee Lane, Ramsbottom",BL0 9HL,145000,Terraced,"Leasehold",No
2005-06-29,"7 Coulthurst Street, Ramsbottom",BL0 9ET,140000,Terraced,"Freehold",No
2005-06-28,"101 Kay Brow, Ramsbottom",BL0 9AY,116000,Flat,"Leasehold",No
2005-06-27,"29 Dearden Fold, Edenfield",BL0 0LH,259500,Detached,"Leasehold",No
